"","SiteName","Year","SampleName","SampleDate","WettedWidth","BankfulWidth","expr1","D50","RiffleDepth","pools_per_ft","LargeWoodyDebrisNumber","speed","sand","X.x","US...RB...LB...DS","X.y","PctDev_Basins_","X.x","PctDev_buffers_","X.y","per_Agricultural_","per_Barren.Land_","per_Emergent.Herbaceous.Wetlands_","per_Forest_","per_Grassland.Herbaceous_","per_Open.Spaces.Developed_","per_Open.Water_","per_Perennial.Snow.Ice_","per_Scrub.Shrub_","per_Urban_","per_Woody.Wetlands_","X","per_Agricultural_RB","per_Barren.Land_RB","per_Emergent.Herbaceous.Wetlands_RB","per_Forest_RB","per_Grassland.Herbaceous_RB","per_Open.Spaces.Developed_RB","per_Open.Water_RB","per_Perennial.Snow.Ice_RB","per_Scrub.Shrub_RB","per_Urban_RB","per_Woody.Wetlands_RB","Acres","STR_LVL"
"2026","09DEE2208","2021","09DEE2208_21","2021-10-07 16:20:00",22.6389,33.30215,0.679803,46.49178,4.675197,0,0,1.831266,0,755,55,2969,0.06720059,2925,0.05466681,2969,0.007981964,0,0,94.63114,2.156831,0.4961856,0,0,2.398422,0.1207103,0.1887252,2925,0,0,0,96.15969,0.7976231,0.898636,0,0,0.8546829,0.04518058,1.244183,5572.412,1
"2027","09DEE2208","2011","09DEE2208_11","8/16/2011 0:00:00",18.39,27.52667,0.6680794,48.23824,4.666667,0.004098361,1,2.137673,0,NA,NA,2959,0.06665984,2915,0.05466681,2959,0.007981964,0,0,75.16379,1.247651,0.4962698,0.07981964,0,22.70072,0.1194815,0.1842908,2915,0,0,0,85.29489,0.6830842,0.898636,0.08935313,0,11.7907,0.04518058,1.19816,5572.412,1
"2028","09DEE2208","2015","09DEE2208_15","8/20/2015 0:00:00",18.25,43.6,0.418578,47.44141,4.5,0.005521811,24,1.583183,0.8,NA,NA,2963,0.06665984,2919,0.05466681,2963,0.007981964,0,0,80.51507,1.086602,0.4962698,0,0,17.58764,0.1194815,0.1869514,2919,0,0,0,87.7151,0.6997832,0.898636,0,0,9.415527,0.04518058,1.225774,5572.412,1
"2029","09DEE2208","2016","09DEE2208_16","8/30/2016 0:00:00",19.3,35.2,0.5482955,33.87093,4.6875,0.007155635,4,2.235422,1.526718,NA,NA,2964,0.06665984,2920,0.05466681,2964,0.007981964,0,0,81.6321,1.041523,0.4962698,0,0,16.51436,0.1194815,0.1882817,2920,0,0,0,88.42877,0.6605497,0.898636,0,0,8.727283,0.04518058,1.239581,5572.412,1
"2030","09DEE2208","2003","09DEE2208_03","8/18/2003 0:00:00",19.02667,NA,NA,93.40673,6.5,NA,0,1.686332,1.886792,NA,NA,2951,0.06227204,2907,0.05466681,2951,0.007981964,0,0,74.54587,4.990338,0.4996883,0,0,19.66341,0.108422,0.1842908,2907,0,0,0,84.5564,2.185025,0.898636,0,0,11.1166,0.04518058,1.19816,5572.412,1
"2031","09DEE2208","2014","09DEE2208_14","8/19/2014 0:00:00",18.6175,36.27,0.513303,48.66372,4.5,0.003363493,1,2.041327,4.385965,NA,NA,2962,0.06665984,2918,0.05466681,2962,0.007981964,0,0,79.39804,1.131681,0.4962698,0,0,18.66092,0.1194815,0.1856211,2918,0,0,0,87.00143,0.7390168,0.898636,0,0,10.10377,0.04518058,1.211967,5572.412,1
"2032","09DEE2208","2007","09DEE2208_07","8/22/2007 0:00:00",25.94333,43.16667,0.6010039,17.0091,6,0.009146341,4,1.666613,30.97345,NA,NA,2955,0.06271017,2911,0.05466681,2955,0.007981964,0,0,74.78698,2.229685,0.5042518,0,0,22.17839,0.108422,0.1842908,2911,0,0,0,85.04408,0.864187,0.898636,0,0,11.94976,0.04518058,1.19816,5572.412,1
"2033","09DEE2208","2008","09DEE2208_08","8/14/2008 0:00:00",22.73333,36.16667,0.6285714,48.93868,3.416667,0.01829268,0,1.559531,26.19048,NA,NA,2956,0.06271017,2912,0.05466681,2956,0.007981964,0,0,74.91008,2.31776,0.5042518,0,0,21.96721,0.108422,0.1842908,2912,0,0,0,85.38466,0.9134173,0.898636,0,0,11.55995,0.04518058,1.19816,5572.412,1
"2034","09DEE2208","2018","09DEE2208_18","2018-09-06 16:10:00",19.65319,26.248,0.74875,45.76112,4.281496,0,5,1.332397,6,224,55.66667,2966,0.06665984,2922,0.05466681,2966,0.007981964,0,0,88.96022,2.044882,0.4962698,0,0,8.182882,0.1194815,0.1882817,2922,0,0,0,92.80584,0.8813311,0.898636,0,0,4.129427,0.04518058,1.239581,5572.412,1
"2035","09DEE2208","2005","09DEE2208_05","8/31/2005 0:00:00",19,29.66667,0.6404494,59.57156,7.333333,NA,1,2.440184,8.823529,NA,NA,2953,0.06261084,2909,0.05466681,2953,0.007981964,0,0,74.60071,3.300023,0.5026352,0,0,21.29594,0.108422,0.1842908,2909,0,0,0,84.64241,1.361594,0.898636,0,0,11.85402,0.04518058,1.19816,5572.412,1
"2036","09DEE2208","2013","09DEE2208_13","8/22/2013 0:00:00",20.75,37.6,0.5518617,29.66982,5.125,0.02955665,1,1.480261,0.7462687,NA,NA,2961,0.06665984,2917,0.05466681,2961,0.007981964,0,0,78.28102,1.176761,0.4962698,0,0,19.7342,0.1194815,0.1842908,2917,0,0,0,86.28776,0.7782503,0.898636,0,0,10.79201,0.04518058,1.19816,5572.412,1
"2037","09DEE2208","2006","09DEE2208_06","8/17/2006 0:00:00",17.615,28.425,0.619701,30.96102,4.666667,0.009090909,0,1.74327,24.07407,NA,NA,2954,0.06271017,2910,0.05466681,2954,0.007981964,0,0,74.66387,2.141611,0.5042518,0,0,22.38957,0.108422,0.1842908,2910,0,0,0,84.7035,0.8149567,0.898636,0,0,12.33957,0.04518058,1.19816,5572.412,1
"2038","09DEE2208","2017","09DEE2208_17","2017-08-29 09:15:00",18.5,44.875,0.4122563,42.14431,5.875,0.01477833,18,1.781737,0,95,36,2965,0.06665984,2921,0.05466681,2965,0.007981964,0,0,85.29616,1.543203,0.4962698,0,0,12.34862,0.1194815,0.1882817,2921,0,0,0,90.61731,0.7709404,0.898636,0,0,6.428355,0.04518058,1.239581,5572.412,1
"2039","09DEE2208","2002","09DEE2208_02","8/14/2002 0:00:00",22.5,NA,NA,80.03619,6,NA,NA,1.755556,5.555556,NA,NA,2950,0.06203258,2906,0.05466681,2950,0.007981964,0,0,74.5542,5.522241,0.4983579,0,0,19.12451,0.108422,0.1842908,2906,0,0,0,84.53149,2.461818,0.898636,0,0,10.86472,0.04518058,1.19816,5572.412,1
"2040","09DEE2211","2014","09DEE2211_14","8/19/2014 0:00:00",9.25,13.995,0.6609503,25.64677,2.5625,0.006339948,1,0.7552049,1.754386,NA,NA,2984,0.6452601,2940,0.8310345,2984,0.04097967,0,0,78.06995,0.1245518,4.903419,0,0,13.42981,1.312404,2.118887,2940,0,0,0,73.09929,0,3.725273,0,0,5.213151,2.077095,15.88519,2170.773,1
"2041","09DEE2211","2013","09DEE2211_13","8/19/2013 0:00:00",8.6,12.35,0.6963563,23.05804,2.59375,0.00965251,5,1.245504,3.305785,NA,NA,2983,0.6452601,2939,0.8310345,2983,0.04097967,0,0,76.92755,0.1407255,4.903419,0,0,14.55603,1.312404,2.118887,2939,0,0,0,72.31585,0,3.725273,0,0,5.99659,2.077095,15.88519,2170.773,1
"2042","09DEE2211","2021","09DEE2211_21","2021-07-28 17:00:00",6.931113,10.74527,0.6450382,64,4.576772,0,0,1.269132,14.28571,628,13.33333,2991,0.6482123,2947,0.8329182,2991,0.02959643,0,-0.001138324,88.38944,0.5845814,5.002302,0,0,2.560362,1.314831,2.120025,2947,0,0,-0.01248511,75.44741,-0.009031645,3.723157,0,0,2.874063,2.07921,15.89767,2170.773,1
"2043","09DEE2211","2012","09DEE2211_12","9/5/2012 0:00:00",7.633333,10.93333,0.6981707,18.47263,3.4375,0,0,0.9330096,27.61905,NA,NA,2982,0.6449828,2938,0.8270633,2982,0.04097967,0,0.005122459,75.76725,0.5963526,4.904095,0,0,15.26071,1.311728,2.113764,2938,0,0,0.05618302,72.29028,1.110219,3.734793,0,0,4.911948,2.067574,15.82901,2170.773,1
"2044","09DEE2211","2019","09DEE2211_19","2019-08-19 16:20:00",9.030952,9.884013,0.9136929,29.13969,3.838583,0,0,0.7381845,2.803738,347,34,2989,0.646387,2945,0.8310345,2989,0.03073475,0,0,87.20377,0.7481776,4.985378,0,0,3.600647,1.312404,2.118887,2945,0,0,0,75.35119,0,3.725273,0,0,2.961259,2.077095,15.88519,2170.773,1
"2045","09DEE2211","2017","09DEE2211_17","2017-08-18 09:30:00",7.566667,15.56667,0.4860814,31.21485,3.625,0,0,1.058468,0.9803922,60,63,2987,0.6456358,2943,0.8310345,2987,0.0375647,0,0,82.63775,0.310862,4.930738,0,0,8.651796,1.312404,2.118887,2943,0,0,0,74.89451,0,3.725273,0,0,3.417935,2.077095,15.88519,2170.773,1
"2046","09DEE2211","2010","09DEE2211_10","8/30/2010 0:00:00",8.333333,10,0.8333333,1.197432,2.833333,0.07407407,3,0.9409124,60.33058,NA,NA,2980,0.6443067,2936,0.8230921,2980,0.04097967,0,0.01024492,74.67052,0.889912,4.904771,0,0,16.06388,1.311052,2.108642,2936,0,0,0.112366,73.00485,1.480292,3.744313,0,0,3.827305,2.058054,15.77282,2170.773,1
"2047","09DEE2211","2002","09DEE2211_02","9/9/2002 0:00:00",9,NA,NA,0.6096833,7,NA,NA,1.150794,82.85714,NA,NA,2972,0.6304123,2928,0.8170843,2972,0.04097967,0,0.01024492,76.0224,2.356524,4.833057,0,0,13.33759,1.290562,2.108642,2928,0,0,0.112366,74.48514,0.2031825,3.744313,0,0,3.624123,2.058054,15.77282,2170.773,1
"2048","09DEE2211","2018","09DEE2211_18","2018-08-23 16:40:00",7.070555,10.33515,0.684127,36.45542,2.189961,0.03760341,19,0.782505,7.476636,186,43,2988,0.6460114,2944,0.8310345,2988,0.03414973,0,0,84.92076,0.5295198,4.958058,0,0,6.126221,1.312404,2.118887,2944,0,0,0,75.12285,0,3.725273,0,0,3.189597,2.077095,15.88519,2170.773,1
"2049","09DEE2211","2005","09DEE2211_05","8/22/2005 0:00:00",7.416667,9,0.8240741,19.12749,5.5,NA,6,1.406433,13.86139,NA,NA,2975,0.6374131,2931,0.8230921,2975,0.04097967,0,0.01024492,74.95047,2.010412,4.868914,0,0,14.70953,1.300807,2.108642,2931,0,0,0.112366,74.48514,0.4063355,3.744313,0,0,3.42097,2.058054,15.77282,2170.773,1
"2050","09DEE2211","2020","09DEE2211_20","2020-08-06 16:35:00",7.570907,9.006345,0.8406193,62.48135,4.724409,0,0,1.477477,3.738318,473,29,2990,0.6472997,2946,0.8319764,2990,0.03016559,0,-0.0005691621,87.79661,0.6663795,4.99384,0,0,3.080504,1.313618,2.119456,2946,0,0,-0.006242557,75.3993,-0.004515823,3.724215,0,0,2.917661,2.078153,15.89143,2170.773,1
"2051","09DEE2211","2009","09DEE2211_09","8/6/2009 0:00:00",9.583333,11,0.8712121,1.558156,2.666667,0.03846154,9,0.9863044,54.54545,NA,NA,2979,0.6439077,2935,0.8230921,2979,0.04097967,0,0.01024492,74.73411,0.7278443,4.904771,0,0,16.16236,1.311052,2.108642,2935,0,0,0.112366,73.74499,0.7401461,3.744313,0,0,3.827305,2.058054,15.77282,2170.773,1
"2052","09DEE2211","2007","09DEE2211_07","8/21/2007 0:00:00",9.25,10.66,0.8677298,1.389302,6,0.03846154,2,1.243271,56.92308,NA,NA,2977,0.6435088,2933,0.8230921,2977,0.04097967,0,0.01024492,74.84847,0.9790582,4.904771,0,0,15.79679,1.311052,2.108642,2933,0,0,0.112366,74.48514,0.1828465,3.744313,0,0,3.644459,2.058054,15.77282,2170.773,1
"2053","09DEE2211","2008","09DEE2211_08","8/14/2008 0:00:00",9.823333,13.05667,0.7523615,2,4.333333,0.02380952,6,1.240201,50,NA,NA,2978,0.6435088,2934,0.8230921,2978,0.04097967,0,0.01024492,74.79769,0.5657766,4.904771,0,0,16.26084,1.311052,2.108642,2934,0,0,0.112366,74.48514,0,3.744313,0,0,3.827305,2.058054,15.77282,2170.773,1
"2054","09DEE2211","2006","09DEE2211_06","8/28/2006 0:00:00",7.4,9.1,0.8131868,1.059385,2.966667,0,5,0.9771825,63.46154,NA,NA,2976,0.6435088,2932,0.8230921,2976,0.04097967,0,0.01024492,74.89924,1.39234,4.904771,0,0,15.33273,1.311052,2.108642,2932,0,0,0.112366,74.48514,0.3656931,3.744313,0,0,3.461612,2.058054,15.77282,2170.773,1
"2055","09DEE2266","2005","09DEE2266_05","9/1/2005 0:00:00",9.5,12.66667,0.75,38.05463,5.166667,NA,1,1.47383,14.42308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056","09DEE2266","2002","09DEE2266_02","8/14/2002 0:00:00",9,NA,NA,42.01572,4.166667,NA,NA,1.355556,8.411215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057","09DEE2266","2003","09DEE2266_03","8/13/2003 0:00:00",9.166667,NA,NA,28.55796,3.166667,NA,6,1.423176,4.716981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058","09DEE2294","2010","09DEE2294_10","8/30/2010 0:00:00",14.35,28.83333,0.4976879,34.89625,4.333333,0.03937008,2,1.700801,1.904762,NA,NA,3002,0.02787982,2958,0.03106029,3002,0,0,0,73.11555,1.72191,0.09140851,0,0,24.90696,0.07890139,0.08526327,2958,0,0,0,81.74637,1.073964,0.4247169,0,0,16.36229,0.01328714,0.3793706,2608.321,1
"2059","09DEE2294","2011","09DEE2294_11","8/16/2011 0:00:00",17.36333,31.80667,0.5459023,51.21773,5.333333,0,15,1.981719,1.492537,NA,NA,3003,0.02787982,2959,0.03106029,3003,0,0,0,73.0643,1.370607,0.09140851,0,0,25.30952,0.07890139,0.08526327,2959,0,0,0,81.66093,0.9839291,0.4247169,0,0,16.53777,0.01328714,0.3793706,2608.321,1
"2060","09DEE2294","2009","09DEE2294_09","8/18/2009 0:00:00",13.72333,33.94333,0.4043013,37.49357,5.666667,0.02403846,16,1.763216,8.461538,NA,NA,3001,0.02787982,2957,0.03106029,3001,0,0,0,73.1668,2.073213,0.09140851,0,0,24.50441,0.07890139,0.08526327,2957,0,0,0,81.83182,1.164,0.4247169,0,0,16.1868,0.01328714,0.3793706,2608.321,1
"2061","09DEE2294","2012","09DEE2294_12","9/5/2012 0:00:00",12.25,28.075,0.4363313,46.85074,5.625,0.006116208,12,1.488051,7.964602,NA,NA,3004,0.02787982,2960,0.03106029,3004,0,0,0,74.34065,1.343863,0.09140851,0,0,24.05991,0.07890139,0.08526327,2960,0,0,0,82.11784,1.091951,0.4247169,0,0,15.97284,0.01328714,0.3793706,2608.321,1
"2062","09DEE2294","2019","09DEE2294_19","2019-09-30 16:15:00",27.5604,32.64595,0.8442211,51.71237,6.619094,0.1136364,2,1.647321,0.8695652,424,58.33333,3011,0.02787982,2967,0.03106029,3011,0,0,0,90.1231,3.203241,0.09140851,0,0,6.418088,0.07890139,0.08526327,2967,0,0,0,94.91065,0.9942933,0.4247169,0,0,3.277684,0.01328714,0.3793706,2608.321,1
"2063","09DEE2294","2015","09DEE2294_15","8/27/2015 0:00:00",14.9,25.825,0.5769603,72.01656,3.4375,0.01027749,6,1.127154,3.921569,NA,NA,3007,0.02787982,2963,0.03106029,3007,0,0,0,78.38004,0.89824,0.09140851,0,0,20.46614,0.07890139,0.08526327,2963,0,0,0,84.48629,1.021839,0.4247169,0,0,13.67449,0.01328714,0.3793706,2608.321,1
"2064","09DEE2294","2013","09DEE2294_13","8/21/2013 0:00:00",14.2375,29.95,0.4753756,83.57089,4.15625,0.005938242,6,1.414313,0.9615385,NA,NA,3005,0.02787982,2961,0.03106029,3005,0,0,0,75.617,1.31712,0.09140851,0,0,22.81031,0.07890139,0.08526327,2961,0,0,0,82.57475,1.199973,0.4247169,0,0,15.4079,0.01328714,0.3793706,2608.321,1
"2065","09DEE2294","2017","09DEE2294_17","2017-08-16 12:44:59",20.5,33,0.6212121,78.82476,5.03125,0,16,1.664565,0,55,54.33333,3009,0.02787982,2965,0.03106029,3009,0,0,0,83.21541,1.526947,0.09140851,0,0,15.00207,0.07890139,0.08526327,2965,0,0,0,88.59826,0.953279,0.4247169,0,0,9.631088,0.01328714,0.3793706,2608.321,1
"2066","09DEE2294","2016","09DEE2294_16","8/4/2016 0:00:00",11.66667,24.16667,0.4827586,64,5.0625,0.00754717,5,1.55655,0.9803922,NA,NA,3008,0.02787982,2964,0.03106029,3008,0,0,0,79.76156,0.6888001,0.09140851,0,0,19.29406,0.07890139,0.08526327,2964,0,0,0,85.44206,0.9327719,0.4247169,0,0,12.80779,0.01328714,0.3793706,2608.321,1
"2067","09DEE2294","2007","09DEE2294_07","8/21/2007 0:00:00",20.889,28.75,0.7265739,19.15455,3.333333,0.03875969,6,1.819218,9.090909,NA,NA,2999,0.02787982,2955,0.03106029,2999,0,0,0,73.15411,2.421218,0.09140851,0,0,24.1691,0.07890139,0.08526327,2955,0,0,0,81.7891,1.254035,0.4247169,0,0,16.13949,0.01328714,0.3793706,2608.321,1
"2068","09DEE2294","2008","09DEE2294_08","9/16/2008 0:00:00",16.66667,27.16667,0.6134969,17.75311,4.166667,0.008064516,4,2.206207,15.68627,NA,NA,3000,0.02787982,2956,0.03106029,3000,0,0,0,73.21805,2.424516,0.09140851,0,0,24.10186,0.07890139,0.08526327,2956,0,0,0,81.91727,1.254035,0.4247169,0,0,16.01132,0.01328714,0.3793706,2608.321,1
"2069","09DEE2294","2021","09DEE2294_21","2021-10-06 15:05:00",14.92855,26.04294,0.5732283,76.45924,6.988189,0,2,1.860113,0,751,66.66667,3013,0.02787982,2969,0.03106029,3013,0,0,0,92.04648,2.646073,0.09140851,0,0,5.051872,0.07890139,0.08526327,2969,0,0,0,96.42728,0.5356691,0.4247169,0,0,2.219678,0.01328714,0.3793706,2608.321,1
"2070","09DEE2294","2002","09DEE2294_02","8/14/2002 0:00:00",20.33333,NA,NA,102.3537,6,NA,NA,1.555556,0.9259259,NA,NA,2994,0.02787982,2950,0.03106029,2994,0,0,0,72.80852,7.541356,0.09140851,0,0,19.39455,0.07890139,0.08526327,2950,0,0,0,81.31708,4.557385,0.4247169,0,0,13.30816,0.01328714,0.3793706,2608.321,1
"2071","09DEE2294","2014","09DEE2294_14","8/19/2014 0:00:00",15.2475,33.705,0.452381,60.96506,3.5,0,20,1.379973,0,NA,NA,3006,0.02787982,2962,0.03106029,3006,0,0,0,76.99852,1.10768,0.09140851,0,0,21.63823,0.07890139,0.08526327,2962,0,0,0,83.53052,1.110906,0.4247169,0,0,14.5412,0.01328714,0.3793706,2608.321,1
"2072","09DEE2294","2020","09DEE2294_20","2020-09-30 16:30:00",18.61968,22.6389,0.8224638,51.80832,2.780512,0.1111111,0,1.671574,4.901961,578,60.66667,3012,0.02787982,2968,0.03106029,3012,0,0,0,91.08479,2.924657,0.09140851,0,0,5.73498,0.07890139,0.08526327,2968,0,0,0,95.66896,0.7649812,0.4247169,0,0,2.748681,0.01328714,0.3793706,2608.321,1
"2073","09DEE2294","2006","09DEE2294_06","8/17/2006 0:00:00",15.95,28.48333,0.5599766,46.31262,3.8,0.075,3,2.04901,2.040816,NA,NA,2998,0.02787982,2954,0.03106029,2998,0,0,0,73.09016,2.41792,0.09140851,0,0,24.23635,0.07890139,0.08526327,2954,0,0,0,81.66093,1.254035,0.4247169,0,0,16.26766,0.01328714,0.3793706,2608.321,1
"2074","09DEE2294","2003","09DEE2294_03","8/18/2003 0:00:00",15.97,NA,NA,73.74869,4.833333,NA,2,1.352625,0.9433962,NA,NA,2995,0.02787982,2951,0.03106029,2995,0,0,0,72.80439,6.864959,0.09140851,0,0,20.07508,0.07890139,0.08526327,2951,0,0,0,81.3732,3.99286,0.4247169,0,0,13.81657,0.01328714,0.3793706,2608.321,1
"2075","09DEE2294","2005","09DEE2294_05","9/1/2005 0:00:00",19.5,28.5,0.6842105,103.0714,7.5,NA,6,1.195647,17.16418,NA,NA,2997,0.02787982,2953,0.03106029,2997,0,0,0,72.94521,4.303242,0.09140851,0,0,22.49597,0.07890139,0.08526327,2953,0,0,0,81.54512,2.341185,0.4247169,0,0,15.29632,0.01328714,0.3793706,2608.321,1
"2076","09DUW0024","2002","09DUW0024_02","8/14/2002 0:00:00",2.11,NA,NA,20.70563,0.9166667,NA,NA,0.5111111,4.761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077","09DUW0024","2007","09DUW0024_07","8/6/2007 0:00:00",2.676667,5.11,0.5238095,14.3983,2.75,0,0,0.1073896,18.01802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2078","09DUW0091","2012","09DUW0091_12","8/27/2012 0:00:00",2.45,8.05,0.3043478,34.81463,2.875,0.02057613,1,1.296826,11.50442,NA,NA,3026,38.85796,2982,48.41538,3026,0,0,0,0,0,18.57707,0,0,0,81.42293,0,2982,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2079","09DUW0091","2020","09DUW0091_20","2020-07-28 15:30:00",5.41365,7.464275,0.7252747,29.97987,2.632874,0,2,0.6193873,2.884615,449,63,3034,39.03423,2990,48.41538,3034,0,0,0,0,0,18.43856,0,0,0,81.56144,0,2990,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2080","09DUW0091","2002","09DUW0091_02","8/14/2002 0:00:00",4.972333,NA,NA,23.09345,2.833333,NA,NA,1.184127,8.490566,NA,NA,3016,38.56029,2972,48.41538,3016,0,0,0,0,0,18.82637,0,0,0,81.17363,0,2972,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2081","09DUW0091","2021","09DUW0091_21","2021-07-28 16:15:00",5.21679,15.7406,0.3314226,45.72625,2.214567,0,7,0.8431877,7.33945,626,64.66667,3035,39.05953,2991,48.41538,3035,0,0,0,0,0,18.41779,0,0,0,81.58221,0,2991,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2082","09DUW0091","2018","09DUW0091_18","2018-09-19 15:40:00",4.076643,6.348735,0.6421189,46.61324,3.444882,0.03267974,6,0.981383,4.504505,248,61.66667,3032,38.96715,2988,48.41538,3032,0,0,0,0,0,18.49858,0,0,0,81.50142,0,2988,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2083","09DUW0091","2011","09DUW0091_11","9/14/2011 0:00:00",5.416667,8.033333,0.6742739,10.07937,1.833333,0,0,1.165848,24.13793,NA,NA,3025,38.83236,2981,48.41538,3025,0,0,0,0,0,18.57707,0,0,0,81.42293,0,2981,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2084","09DUW0091","2010","09DUW0091_10","9/8/2010 0:00:00",5.666667,12,0.4722222,10.81366,2.5,0.03773585,0,0.8641583,36.66667,NA,NA,3024,38.81548,2980,48.41538,3024,0,0,0,0,0,18.57707,0,0,0,81.42293,0,2980,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2085","09DUW0091","2014","09DUW0091_14","8/25/2014 0:00:00",4.6,8,0.575,21.99213,2.65625,0,0,1.162026,7.2,NA,NA,3028,38.88357,2984,48.41538,3028,0,0,0,0,0,18.57707,0,0,0,81.42293,0,2984,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2086","09DUW0091","2019","09DUW0091_19","2019-07-23 19:30:00",4.75745,6.151875,0.7733333,25.58891,3.174213,0.06289308,4,1.039437,4.504505,304,63,3033,39.00894,2989,48.41538,3033,0,0,0,0,0,18.45934,0,0,0,81.54066,0,2989,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2087","09DUW0091","2016","09DUW0091_16","8/11/2016 0:00:00",4.375,8.5,0.5147059,22.6,2.625,0,0,1.301605,0,NA,NA,3030,38.88357,2986,48.41538,3030,0,0,0,0,0,18.57707,0,0,0,81.42293,0,2986,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2088","09DUW0091","2017","09DUW0091_17","2017-09-05 14:14:59",7.7,11.96667,0.643454,11.486,1.8125,0,1,0.9490334,0.7407407,100,65.33333,3031,38.92536,2987,48.41538,3031,0,0,0,0,0,18.53783,0,0,0,81.46217,0,2987,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2089","09DUW0091","2007","09DUW0091_07","8/7/2007 0:00:00",3.92,8.636667,0.4538788,39.00844,1.916667,0.04494382,0,0.9653713,10.16949,NA,NA,3021,38.74376,2977,48.41538,3021,0,0,0,0,0,18.60651,0,0,0,81.39349,0,2977,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2090","09DUW0091","2015","09DUW0091_15","9/10/2015 0:00:00",5.9,8.5,0.6941176,45,1.607143,0,1,0.9124011,0.9615385,NA,NA,3029,38.88357,2985,48.41538,3029,0,0,0,0,0,18.57707,0,0,0,81.42293,0,2985,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2091","09DUW0091","2003","09DUW0091_03","8/1/2003 0:00:00",5.973333,NA,NA,29.34413,2.833333,NA,0,1.125661,19.60784,NA,NA,3017,38.56694,2973,48.41538,3017,0,0,0,0,0,18.81946,0,0,0,81.18054,0,2973,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2092","09DUW0091","2006","09DUW0091_06","8/4/2006 0:00:00",5.333333,10.25,0.5203252,12.85458,2.113333,0.08571429,1,1.011581,30.18868,NA,NA,3020,38.70579,2976,48.41538,3020,0,0,0,0,0,18.63594,0,0,0,81.36406,0,2976,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2093","09DUW0091","2008","09DUW0091_08","9/11/2008 0:00:00",3.35,6.6,0.5075758,9.513657,2.666667,0.0338983,0,1.228388,28.94737,NA,NA,3022,38.78173,2978,48.41538,3022,0,0,0,0,0,18.57707,0,0,0,81.42293,0,2978,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2094","09DUW0091","2009","09DUW0091_09","8/11/2009 0:00:00",5.083333,6.166667,0.8243243,11.10373,2.416667,0.05714286,1,0.9788234,0,NA,NA,3023,38.79861,2979,48.41538,3023,0,0,0,0,0,18.57707,0,0,0,81.42293,0,2979,0,0,0,0,0,12.22533,0,0,0,87.77467,0,377.7909,2
"2095","09DUW0144","2002","09DUW0144_02","9/30/2002 0:00:00",3,NA,NA,36.41449,4.833333,NA,NA,1.311111,7.407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096","09DUW0144","2003","09DUW0144_03","8/1/2003 0:00:00",5,NA,NA,22.25113,5.04,NA,0,1.78254,18.09524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
