"","Locator","CollectDate","Year","Month","LabSampleNum","V1","Ammonia Nitrogen","Conductivity, Field","Dissolved Oxygen, Field","Fecal Coliform","Nitrite + Nitrate Nitrogen","Orthophosphate Phosphorus","pH, Field","Temperature","Total Alkalinity","Total Nitrogen","Total Phosphorus","Total Suspended Solids","Turbidity","Site.Number","block"
"4925","G320",2005-05-11 11:36:00,2005,5,"L35457-10","09SOO1209",0.013,70.8,10.5,140,0.291,0.0048,7.6,12.6,20.7,0.785,0.0339,4.8,3.35,19,190005
"4926","G320",2024-03-13 11:40:00,2024,3,"L83378-11","09SOO1209",0.0069,61.9,12.1,NA,0.238,0.00241,7.42,6.78,18.5,0.519,0.018,2.4,1.29,19,190003
"4927","G320",2019-08-14 13:40:00,2019,8,"L72764-12","09SOO1209",0.0053,58.2,8.9,64,0.0492,0.00348,7.65,19.5,21.5,0.221,0.0246,6.4,4,19,190008
"4928","G320",2021-06-16 12:52:00,2021,6,"L77074-12","09SOO1209",0.0061,57.8,9.71,NA,0.0862,0.00348,7.41,16,19.9,0.298,0.0201,3.4,2.37,19,190006
"4929","G320",2014-10-15 13:29:00,2014,10,"L61417-12","09SOO1209",0.0032,58.8,9.7,150,0.0684,0.00383,7.45,14.2,20.6,0.29,0.0204,3.9,2.37,19,1900010
"4930","G320",2020-05-20 12:57:00,2020,5,"L74623-12","09SOO1209",NA,56.7,10.2,NA,NA,NA,7.6,13.9,NA,NA,NA,NA,NA,19,190005
"4931","G320",2005-06-15 11:42:00,2005,6,"L35814-10","09SOO1209",0.01,62.5,10,240,0.182,0.0045,7.6,14.2,21.3,0.362,0.0221,3.6,2.76,19,190006
"4932","G320",2017-12-13 13:47:00,2017,12,"L69125-12","09SOO1209",0.0081,60.2,12.7,5,0.301,0.0024,7.43,4.5,17.6,0.513,0.0091,0.8,1.06,19,1900012
"4933","G320",2007-08-01 08:28:00,2007,8,"L43398-8","09SOO1209",0.01,57.8,9.7,NA,0.0839,0.0049,7.51,15.3,21.5,0.229,0.0185,NA,NA,19,190008
"4934","G320",2018-06-13 12:50:00,2018,6,"L70250-12","09SOO1209",0.0047,51.8,9.8,23,0.0639,0.00311,7.52,14.9,18.1,0.211,0.0173,3.8,2.66,19,190006
"4935","G320",2005-07-13 10:42:00,2005,7,"L36108-10","09SOO1209",0.01,62.6,9.1,64,0.147,0.0051,7.4,16.5,22.8,0.335,0.0218,4,2.65,19,190007
"4936","G320",2022-12-14 12:50:00,2022,12,"L80564-11","09SOO1209",0.0052,71.6,12.3,4,0.438,0.0017,7.28,5.47,18.9,0.588,0.0086,0.5,0.58,19,1900012
"4937","G320",2002-06-12 12:02:00,2002,6,"L24556-10","09SOO1209",0.0216,49.8,8.7,600,0.123,0.00655,7.3,17.5,17,0.3,0.0149,2.6,1.5,19,190006
"4938","G320",2005-01-11 00:00:00,2005,1,"L34352-19","09SOO1209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273,NA,NA,19,190001
"4939","G320",2006-11-15 12:24:00,2006,11,"L40942-12","09SOO1209",0.0327,70.7,10,80,1.19,0.00599,7.2,8.5,15.6,1.57,0.0364,7.4,2.36,19,1900011
"4940","G320",2008-04-09 12:13:00,2008,4,"L45371-10","09SOO1209",0.01,66.1,12,33,0.384,0.0039,7.28,7.26,18.9,0.715,0.0173,2.9,1.1,19,190004
"4941","G320",2007-12-12 12:24:00,2007,12,"L44659-10","09SOO1209",0.0213,68.8,12.6,20,0.578,0.00545,7.35,4.84,17.4,1.05,0.0212,1.8,1.1,19,1900012
"4942","G320",2014-07-02 12:16:00,2014,7,"L60576-11","09SOO1209",0.0053,48.8,9.1,270,0.0796,0.00379,7.46,19.2,17.3,0.251,0.0222,5.18,2.52,19,190007
"4943","G320",2021-01-13 12:42:00,2021,1,"L76194-12","09SOO1209",0.006,57.8,11.3,140,1.03,0.00727,6.73,7.77,11.5,1.43,0.0416,7.3,4.17,19,190001
"4944","G320",2005-02-16 11:51:00,2005,2,"L34674-10","09SOO1209",0.01,62.6,13,18,0.38,0.0032,7.6,3.1,16.7,0.622,0.0176,2,1.9,19,190002
"4945","G320",2002-10-14 14:10:00,2002,10,"L26091-10","09SOO1209",0.011,57,11.3,86,0.0494,0.00592,7.1,9.4,21.7,0.136,0.0142,1.4,0.92,19,1900010
"4946","G320",2003-04-14 12:49:00,2003,4,"L27895-10","09SOO1209",0.011,67,11.3,140,0.54,0.00587,7,10.4,17.9,1.01,0.0284,7,4.32,19,190004
"4947","G320",2006-10-11 12:16:00,2006,10,"L40575-10","09SOO1209",0.01,61.3,10.3,150,0.0549,0.0027,7.9,10.5,24.9,0.195,0.0145,1.7,1.2,19,1900010
"4948","G320",2004-10-12 00:00:00,2004,10,"L33221-19","09SOO1209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0265,NA,NA,19,1900010
"4949","G320",2004-11-10 12:33:00,2004,11,"L33841-12","09SOO1209",0.01,66.1,11.1,57,0.217,0.0031,7.4,9.2,22.4,0.41,0.0134,1,0.94,19,1900011
"4950","G320",2003-01-13 13:17:00,2003,1,"L26869-10","09SOO1209",0.014,70,13.7,51,1.05,0.00597,6.9,6.7,16.6,1.42,0.0157,1.8,1.5,19,190001
"4951","G320",2020-03-11 12:53:00,2020,3,"L74248-12","09SOO1209",0.0139,63.9,12,92,0.272,0.00326,7.42,7.2,17.7,0.595,0.0232,3.8,2.7,19,190003
"4952","G320",2023-02-15 11:54:00,2023,2,"L80966-11","09SOO1209",0.007,68.9,13.2,NA,0.374,0.00213,7.31,3.53,18.2,0.593,0.0139,1.7,2.07,19,190002
"4953","G320",2021-02-10 14:17:00,2021,2,"L76378-12","09SOO1209",0.0057,59.7,12.8,NA,0.367,0.00228,7.31,4.63,16.9,0.6,0.01,1,1.08,19,190002
"4954","G320",2014-04-08 13:08:00,2014,4,"L60005-11","09SOO1209",0.0074,55.8,10.4,70,0.203,0.00254,7.31,12.5,17.3,0.427,0.02,3.2,2.41,19,190004
"4955","G320",2017-11-15 13:26:00,2017,11,"L68961-12","09SOO1209",0.0039,69.5,10.8,60,0.456,0.00225,7.35,8.6,17.1,0.903,0.0179,1.7,1.5,19,1900011
"4956","G320",2017-01-11 14:14:00,2017,1,"L66846-12","09SOO1209",0.0234,65.6,13.3,13,0.329,0.00318,7.52,2.5,18,0.572,0.0162,2,2.2,19,190001
"4957","G320",2018-01-10 13:22:00,2018,1,"L69308-12","09SOO1209",0.0066,59.5,12,23,0.508,0.00247,7.31,6.3,14.8,0.813,0.0126,1.2,1.24,19,190001
"4958","G320",2004-02-11 11:22:00,2004,2,"L30931-10","09SOO1209",0.014,61.3,12.6,37,0.749,0.0047,7.5,4.2,15.3,0.986,0.0194,1.8,1.8,19,190002
"4959","G320",2014-12-10 11:29:00,2014,12,"L61757-12","09SOO1209",0.0079,73,10.1,67,0.6,0.0027,7,9.1,16.9,0.989,0.0189,2.37,2.1,19,1900012
"4960","G320",2006-08-16 12:40:00,2006,8,"L40017-10","09SOO1209",0.01,60,9.4,140,0.0564,0.0037,7.2,16.2,21.7,0.128,0.021,3.6,2.16,19,190008
"4961","G320",2016-04-13 13:49:00,2016,4,"L65156-12","09SOO1209",0.0054,57.2,10.8,54,0.125,0.0019,7.66,11.2,18.8,0.396,0.0199,3.1,2.41,19,190004
"4962","G320",2015-09-16 13:33:00,2015,9,"L63641-12","09SOO1209",0.0032,59.4,10,170,0.036,0.00222,7.66,14.1,22.8,0.15,0.0126,2.7,2.18,19,190009
"4963","G320",2015-11-12 13:49:00,2015,11,"L64151-12","09SOO1209",0.0033,68.7,11.2,4,0.333,0.0017,7.44,9,19.7,0.581,0.01,0.7,0.943,19,1900011
"4964","G320",2020-12-16 14:26:00,2020,12,"L75999-12","09SOO1209",0.0104,77.3,11.5,82,0.73,0.00362,7.27,7.22,16.4,1.13,0.0264,3.3,2.92,19,1900012
"4965","G320",2007-10-10 12:56:00,2007,10,"L44145-10","09SOO1209",0.01,62.8,9.6,110,0.0862,0.00592,7.49,13.2,23.1,0.275,0.0288,4.8,2.47,19,1900010
"4966","G320",2016-05-11 13:55:00,2016,5,"L65367-12","09SOO1209",0.012,51.2,9.6,220,0.096,0.00404,7.34,16.2,17.3,0.27,0.0194,4.2,2.61,19,190005
"4967","G320",2008-07-09 12:03:00,2008,7,"L45856-10","09SOO1209",0.01,50.6,8.9,330,0.114,0.00696,7.38,18.6,18.7,0.286,0.0206,4.1,1.1,19,190007
"4968","G320",2005-07-13 10:43:00,2005,7,"L36108-12","09SOO1209",0.01,62.5,9,77,0.142,0.00537,7.4,16.5,22.4,0.354,0.0216,3.8,3.19,19,190007
"4969","G320",2004-12-07 12:40:00,2004,12,"L34113-10","09SOO1209",0.014,73.7,11.3,76,0.486,0.00593,7.4,6.6,20.6,0.933,0.0379,7.3,4.31,19,1900012
"4970","G320",2016-11-16 12:44:00,2016,11,"L66567-12","09SOO1209",0.0122,69.2,10.7,70,0.71,0.00524,7.27,9.8,15.3,1.39,0.0376,5.3,3.33,19,1900011
"4971","G320",2016-12-14 13:44:00,2016,12,"L66681-12","09SOO1209",0.02,66.7,12.9,23,0.485,0.00272,7.52,3.6,16.9,0.782,0.0157,1.4,1.61,19,1900012
"4972","G320",2013-05-07 11:37:00,2013,5,"L57848-11","09SOO1209",0.0098,49.9,9.6,32,0.151,0.0041,7.37,14.1,17.5,0.336,0.0186,3.7,2.59,19,190005
"4973","G320",2022-10-12 11:59:00,2022,10,"L80289-11","09SOO1209",0.0036,59.7,10.5,NA,0.022,0.00206,7.34,12.6,23.5,0.137,0.0143,1.6,1.64,19,1900010
"4974","G320",2014-11-12 11:53:00,2014,11,"L61583-12","09SOO1209",0.0022,93.9,11.8,4,0.371,0.00287,6.99,4.27,19.4,0.657,0.0168,1.39,1.69,19,1900011
"4975","G320",2013-06-04 12:20:00,2013,6,"L58012-11","09SOO1209",0.0086,50.9,9.7,80,0.113,0.0038,7.29,15.8,17.7,0.317,0.0177,3.4,3.4,19,190006
"4976","G320",2015-05-13 12:34:00,2015,5,"L62658-12","09SOO1209",0.007,56.4,10.3,170,0.133,0.00319,7.58,12.6,18.3,0.335,0.0195,3.6,1.9,19,190005
"4977","G320",2014-06-10 12:54:00,2014,6,"L60415-11","09SOO1209",0.0075,48,9.5,380,0.0948,0.00415,7.4,15.8,14.8,0.306,0.0236,5.01,3.29,19,190006
"4978","G320",2020-02-12 13:32:00,2020,2,"L74057-12","09SOO1209",0.0061,53.2,12,4,0.332,0.00332,7.3,6.9,13.4,0.642,0.0201,1.5,1.57,19,190002
"4979","G320",2005-08-10 10:46:00,2005,8,"L36340-10","09SOO1209",0.01,60.9,8.9,280,0.114,0.00589,7.5,16.9,23,0.254,0.0199,4.2,2.71,19,190008
"4980","G320",2006-05-10 10:30:00,2006,5,"L38937-10","09SOO1209",0.012,58,10.7,52,0.146,0.0034,7.6,11,19.6,0.315,0.0164,3.54,2.54,19,190005
"4981","G320",2008-12-03 12:15:00,2008,12,"L47019-10","09SOO1209",0.0666,68.1,11,26,0.321,0.00975,7.27,9.02,23.1,0.675,0.0264,1.6,1.2,19,1900012
"4982","G320",2018-03-14 15:11:00,2018,3,"L69651-12","09SOO1209",0.0092,60.8,11.5,29,0.189,0.00365,7.58,8.2,18.4,0.51,0.0309,4.18,3.71,19,190003
"4983","G320",2007-06-06 10:13:00,2007,6,"L42897-10","09SOO1209",0.01,54.7,9.9,160,0.122,0.0042,7.59,13.6,18.9,0.255,0.0176,2.4,1.3,19,190006
"4984","G320",2018-08-13 13:43:00,2018,8,"L70508-12","09SOO1209",0.0047,58.3,9.1,61,0.0469,0.00328,7.62,18.6,21.7,0.207,0.0066,4.69,4.18,19,190008
"4985","G320",2015-04-15 13:20:00,2015,4,"L62513-12","09SOO1209",0.0114,63.3,11.4,860,0.231,0.00268,7.46,9.6,18.6,0.499,0.0177,4.3,3.11,19,190004
"4986","G320",2015-01-14 13:45:00,2015,1,"L61870-12","09SOO1209",0.0096,65,12.9,19,0.516,0.00218,7.41,4.6,17.4,0.712,0.0122,2.02,1.8,19,190001
"4987","G320",2017-08-15 14:58:00,2017,8,"L68282-12","09SOO1209",0.0057,57.6,9.3,260,0.0518,0.00338,7.58,17.8,21.8,0.287,0.031,8.51,5.32,19,190008
"4988","G320",2002-08-14 14:54:00,2002,8,"L25273-10","09SOO1209",0.01,55.3,8.2,200,0.106,0.00585,7.3,21.2,18.7,0.282,0.0246,3.9,2.49,19,190008
"4989","G320",2005-12-14 11:27:00,2005,12,"L37746-10","09SOO1209",0.012,69,12.5,6,0.438,0.004,7.6,2.5,21.8,0.652,0.0152,1.2,1.3,19,1900012
"4990","G320",2021-11-08 14:23:00,2021,11,"L78097-12","09SOO1209",0.0069,85.2,11,NA,0.846,0.00276,7.28,8.65,19,1.34,0.0238,2.1,1.41,19,1900011
"4991","G320",2007-07-31 17:32:00,2007,7,"L43397-5","09SOO1209",0.01,59.1,8.7,NA,0.0724,0.00638,7.42,18.9,22.5,0.22,0.0189,NA,NA,19,190007
"4992","G320",2007-08-01 17:27:00,2007,8,"L43399-5","09SOO1209",0.01,59.6,8.6,NA,0.0812,0.00654,7.51,19.8,22.5,0.251,0.0216,NA,NA,19,190008
"4993","G320",2008-11-05 13:30:00,2008,11,"L46863-10","09SOO1209",0.01,60,11,16,0.194,0.0036,7.3,8.71,20.8,0.555,0.021,1.9,1.37,19,1900011
"4994","G320",2017-07-12 13:39:00,2017,7,"L68126-12","09SOO1209",0.0062,52.7,9.3,71,0.0713,0.00375,7.44,17.9,17.8,0.221,0.0192,4,3.03,19,190007
"4995","G320",2017-02-15 13:37:00,2017,2,"L67023-12","09SOO1209",0.0072,55.8,11.7,41,0.645,0.00322,7.14,6.4,13.4,0.971,0.0214,3.2,2.97,19,190002
"4996","G320",2004-07-14 12:59:00,2004,7,"L32477-10","09SOO1209",0.014,56.6,8.4,600,0.117,0.00591,7.4,19.9,20.6,0.433,0.0236,4.5,2.34,19,190007
"4997","G320",2022-09-14 12:36:00,2022,9,"L80023-11","09SOO1209",0.004,59.2,9.36,110,0.037,0.00301,7.45,17.3,23.1,0.171,0.0184,3.49,2.41,19,190009
"4998","G320",2006-04-12 11:35:00,2006,4,"L38672-10","09SOO1209",0.01,61.4,10,77,0.217,0.0036,7.6,9.8,19.2,0.482,0.0229,5.9,3.01,19,190004
"4999","G320",2007-11-07 12:00:00,2007,11,"L44459-10","09SOO1209",0.01,62.2,11,17,0.0732,0.0021,7.31,9.36,23.2,0.2,0.0073,0.74,0.86,19,1900011
"5000","G320",2023-10-12 12:32:00,2023,10,"L82340-11","09SOO1209",0.0028,63.5,10.2,NA,0.0522,0.00259,7.17,13.1,23.8,0.288,0.018,3.3,2.13,19,1900010
"5001","G320",2013-08-06 12:46:00,2013,8,"L58300-11","09SOO1209",0.0039,53,8.8,200,0.0624,0.00318,7.35,19.5,24.5,0.269,0.0233,5.2,2.72,19,190008
"5002","G320",2019-02-25 14:45:00,2019,2,"L71711-12","09SOO1209",0.0072,63.4,12.8,4,0.515,0.00224,7.33,4,13.7,0.701,0.012,1.1,1.28,19,190002
"5003","G320",2019-12-18 12:12:00,2019,12,"L73754-12","09SOO1209",0.0098,75.1,12.1,17,0.447,0.00289,7.46,5.8,19.6,0.699,0.0177,1.8,1.5,19,1900012
"5004","G320",2005-09-14 11:37:00,2005,9,"L36785-10","09SOO1209",0.01,64.3,10.2,350,0.0563,0.0036,7.7,14.4,26.4,0.182,0.0211,4.44,2.88,19,190009
"5005","G320",2022-08-10 12:05:00,2022,8,"L79826-11","09SOO1209",0.0026,54.5,9.16,NA,0.0719,0.00367,7.32,18.5,20.8,0.217,0.0223,4.51,2.32,19,190008
"5006","G320",2020-11-12 12:55:00,2020,11,"L75829-12","09SOO1209",0.0026,69.2,11.6,14,0.12,0.00213,7.34,7.46,20.4,0.336,0.0122,0.5,0.87,19,1900011
"5007","G320",2006-11-15 12:20:00,2006,11,"L40942-10","09SOO1209",0.0297,70.2,10,68,1.18,0.00579,7.2,8.5,14,1.57,0.0378,6.8,2.06,19,1900011
"5008","G320",2023-03-15 10:26:00,2023,3,"L81162-11","09SOO1209",0.0058,69.9,12.1,NA,0.608,0.00216,7.25,5.74,16.6,0.895,0.015,1.5,2.34,19,190003
"5009","G320",2015-07-15 14:16:00,2015,7,"L62994-12","09SOO1209",0.0032,55.7,9,110,0.0529,0.00305,7.66,19.4,19.6,0.161,0.0195,6.3,3.1,19,190007
"5010","G320",2004-10-12 13:05:00,2004,10,"L33221-10","09SOO1209",0.01,63.6,10.5,900,0.132,0.004,7,14,22.6,0.369,0.0215,2.4,1.7,19,1900010
"5011","G320",2020-09-28 13:21:00,2020,9,"L75218-12","09SOO1209",0.0065,60.7,10,76,0.0516,0.00328,7.53,14.5,22.3,0.218,0.0177,3.74,2.54,19,190009
"5012","G320",2007-05-09 11:32:00,2007,5,"L42620-10","09SOO1209",0.01,57.4,10.2,77,0.152,0.00553,7.1,12.9,43.8,0.363,0.0218,3.1,1.9,19,190005
"5013","G320",2008-08-06 13:02:00,2008,8,"L46212-10","09SOO1209",0.011,53.7,8.6,410,0.091,0.00683,7.27,19.3,20.3,0.292,0.0215,5,3.43,19,190008
"5014","G320",2022-05-11 14:18:00,2022,5,"L79129-12","09SOO1209",0.0083,58.7,10.6,NA,0.147,0.00262,7.45,11.8,17.9,0.428,0.0194,2.2,1.69,19,190005
"5015","G320",2021-08-25 13:36:00,2021,8,"L77433-12","09SOO1209",0.0038,58.4,9.43,NA,0.033,0.00276,7.5,16.9,22.6,0.182,0.0156,4.33,3.19,19,190008
"5016","G320",2007-07-05 09:39:00,2007,7,"L43111-10","09SOO1209",0.012,112,10.8,48,0.112,0.00553,7.33,17.7,20.3,0.265,0.0194,2.7,1.3,19,190007
"5017","G320",2002-05-14 12:40:00,2002,5,"L24078-11","09SOO1209",0.013,51.2,10.9,89,0.137,0.0049,7.4,11.8,17.3,0.294,0.016,2.25,1.6,19,190005
"5018","G320",2007-01-10 11:15:00,2007,1,"L41465-10","09SOO1209",0.013,60.7,12.1,42,0.824,0.0046,7.3,4.5,14.4,1.12,0.0153,2.04,1,19,190001
"5019","G320",2022-07-13 11:30:00,2022,7,"L79606-11","09SOO1209",0.0054,49.3,9.25,NA,0.0983,0.00426,7.37,17.6,17.8,0.276,0.0222,3.9,2.18,19,190007
"5020","G320",2014-03-04 12:13:00,2014,3,"L59726-11","09SOO1209",0.0055,52.9,12.1,90,0.622,0.00369,7.08,7.54,18.1,0.989,0.0333,8.5,13.3,19,190003
"5021","G320",2018-04-11 13:47:00,2018,4,"L69770-12","09SOO1209",0.0074,61.4,11,84,0.247,0.00295,7.28,9.6,17.5,0.615,0.0229,3.6,2.29,19,190004
"5022","G320",2020-01-22 12:08:00,2020,1,"L73946-12","09SOO1209",0.0102,68.6,12.1,26,0.499,0.00347,7.31,6.3,17.2,0.757,0.0172,1.7,1.72,19,190001
"5023","G320",2013-02-05 10:29:00,2013,2,"L57192-11","09SOO1209",0.0121,59,12.1,14,0.455,0.0037,7.02,6.37,17.2,0.689,0.018,2.4,3.04,19,190002
"5024","G320",2007-09-05 13:55:00,2007,9,"L43723-10","09SOO1209",0.01,62.7,8.4,31,0.0569,0.004,7.65,18.3,24.2,0.205,0.0192,2.8,2.22,19,190009
"5025","G320",2019-04-10 14:42:00,2019,4,"L71992-12","09SOO1209",0.0084,69.4,11.3,38,0.24,0.00346,7.41,9.4,18.6,0.553,0.0201,3.7,2.76,19,190004
"5026","G320",2022-01-12 13:09:00,2022,1,"L78397-12","09SOO1209",0.0055,59.2,11.3,NA,0.741,0.00335,6.85,7.47,12.4,1.01,0.0217,2,4.73,19,190001
"5027","G320",2019-10-16 10:55:00,2019,10,"L73396-12","09SOO1209",0.0037,60.5,10.5,190,0.026,0.00689,7.54,11.1,22.5,0.157,0.0222,2.65,1.83,19,1900010
"5028","G320",2021-09-15 13:22:00,2021,9,"L77707-12","09SOO1209",0.0032,61.1,9.64,NA,0.0405,0.00219,7.43,15.7,25.5,0.135,0.0238,4.7,3.2,19,190009
"5029","G320",2004-05-12 11:40:00,2004,5,"L31880-10","09SOO1209",0.018,54.2,10.1,520,0.142,0.00556,7.5,12.4,18.9,0.742,0.0786,2.7,2.16,19,190005
"5030","G320",2005-10-12 11:42:00,2005,10,"L37067-10","09SOO1209",0.01,64.4,10.2,70,0.029,0.0025,7.7,12.1,27.6,0.091,0.0136,1.8,1.8,19,1900010
"5031","G320",2017-10-11 14:40:00,2017,10,"L68750-12","09SOO1209",0.0045,59.6,10.8,31,0.021,0.00225,7.57,10.7,22.8,0.131,0.011,2.1,1.94,19,1900010
"5032","G320",2002-02-12 11:45:00,2002,2,"L23319-11","09SOO1209",0.019,60.5,14,21,0.607,0.00544,7.3,3.4,16.4,0.906,0.026,5.5,3.04,19,190002
"5033","G320",2003-09-10 14:21:00,2003,9,"L29542-10","09SOO1209",0.01,58.5,9.4,360,0.0911,0.00582,7.4,16.1,22.6,0.237,0.0182,2.8,2.23,19,190009
"5034","G320",2005-04-13 11:06:00,2005,4,"L35232-10","09SOO1209",0.01,67.6,11.3,40,0.379,0.0026,7.5,7.8,17.6,0.7,0.0185,2.4,2.08,19,190004
"5035","G320",2015-10-14 14:26:00,2015,10,"L63870-12","09SOO1209",0.0033,60.6,10.2,39,0.018,0.0015,7.58,13,22.4,0.164,0.01,1.5,1.36,19,1900010
"5036","G320",2017-06-14 14:37:00,2017,6,"L67922-16","09SOO1209",0.0057,50.6,9.8,27,0.0796,0.00324,7.45,14.9,17.1,0.272,0.0245,6.5,3.91,19,190006
"5037","G320",2002-04-09 12:03:00,2002,4,"L23626-11","09SOO1209",0.014,57.3,11,370,0.271,0.00519,7.5,9.8,18.7,0.495,0.0209,4,2.57,19,190004
"5038","G320",2007-11-07 12:01:00,2007,11,"L44459-12","09SOO1209",0.01,62.4,10.8,16,0.0758,0.0022,7.31,9.37,23.1,0.199,0.0087,0.73,0.81,19,1900011
"5039","G320",2008-10-08 11:51:00,2008,10,"L46552-12","09SOO1209",0.01,55.7,11,51,0.0457,0.0025,7.47,11.3,23,0.173,0.0139,2.1,1.21,19,1900010
"5040","G320",2003-06-11 13:15:00,2003,6,"L28492-10","09SOO1209",0.019,55.5,9.3,280,0.114,0.0064,7.2,15.1,18.7,0.287,0.0225,6,5.15,19,190006
"5041","G320",2022-11-09 12:33:00,2022,11,"L80409-11","09SOO1209",0.002,61.2,12.1,NA,0.038,0.002,7.24,5.88,21.6,0.168,0.006,0.62,0.77,19,1900011
"5042","G320",2024-01-10 12:54:00,2024,1,"L83111-11","09SOO1209",0.0107,68.9,11.9,NA,0.756,0.00391,6.97,5.61,15.5,1.09,0.0203,3,1.92,19,190001
"5043","G320",2007-08-01 08:24:00,2007,8,"L43398-5","09SOO1209",0.01,57.5,9.7,NA,0.0954,0.00574,7.53,15.3,21.5,0.217,0.0184,NA,NA,19,190008
"5044","G320",2004-11-10 12:35:00,2004,11,"L33841-10","09SOO1209",0.01,66.3,11,56,0.217,0.0031,7.4,9.2,22,0.418,0.0127,1,1.1,19,1900011
"5045","G320",2003-11-12 14:50:00,2003,11,"L30211-10","09SOO1209",0.0922,59.2,10.9,67,0.119,0.0197,6.9,8.2,20.9,0.423,0.0415,5.9,3.98,19,1900011
"5046","G320",2006-12-13 11:55:00,2006,12,"L41353-10","09SOO1209",0.017,69.5,11.9,78,0.873,0.00619,7.4,7.2,15.7,1.33,0.0286,3.7,2.67,19,1900012
"5047","G320",2003-02-11 13:26:00,2003,2,"L27140-10","09SOO1209",0.014,63.4,12.4,46,0.667,0.00548,6.9,4.5,16.6,0.996,0.017,2.4,1.9,19,190002
"5048","G320",2007-07-31 08:32:00,2007,7,"L43309-5","09SOO1209",0.01,56.2,9.5,NA,0.0804,0.00798,7.67,14.9,22.1,0.234,0.0179,NA,NA,19,190007
"5049","G320",2019-09-11 13:12:00,2019,9,"L72878-12","09SOO1209",0.0047,61.2,9.4,75,0.0508,0.00378,7.61,17,23.6,0.137,0.0168,4.5,2.49,19,190009
"5050","G320",2023-11-07 12:40:00,2023,11,"L82784-11","09SOO1209",0.0046,76.5,10.4,NA,0.595,0.00336,6.62,11.1,19.9,1.02,0.0231,3.8,1.82,19,1900011
"5051","G320",2018-12-12 13:25:00,2018,12,"L71436-16","09SOO1209",0.0082,78.2,12.1,71,0.807,0.00362,7.3,6.6,16.5,1.29,0.0218,1.9,2.55,19,1900012
"5052","G320",2015-02-11 11:33:00,2015,2,"L62058-12","09SOO1209",0.0082,63.1,11.5,25,0.916,0.00339,7.16,8.1,14.8,1.38,0.0266,6.25,3.29,19,190002
"5053","G320",2018-11-07 13:02:00,2018,11,"L71253-12","09SOO1209",0.0045,62.2,10.9,24,0.0886,0.0016,7.49,10.2,22.2,0.252,0.0104,0.51,0.7,19,1900011
"5054","G320",2019-11-13 13:19:00,2019,11,"L73645-12","09SOO1209",0.0041,67.3,10.8,5,0.069,0.0017,7.45,10.3,21.6,0.23,0.0116,0.8,0.73,19,1900011
"5055","G320",2023-09-13 11:59:00,2023,9,"L82242-11","09SOO1209",0.0065,62.7,9.68,170,0.114,0.00245,7.53,16.1,23.8,0.273,0.018,4.4,2.07,19,190009
"5056","G320",2007-04-04 11:21:00,2007,4,"L42330-10","09SOO1209",0.01,60.3,11.9,44,0.269,0.0037,7,8.8,17.6,0.561,0.0227,4.1,2.43,19,190004
"5057","G320",2017-04-12 14:52:00,2017,4,"L67511-12","09SOO1209",0.0077,57.6,10.7,25,0.192,0.00283,7.37,11.2,16.4,0.47,0.0225,3.7,2.95,19,190004
"5058","G320",2023-12-11 12:54:00,2023,12,"L82928-11","09SOO1209",0.0065,69.6,11.2,NA,1.09,0.00372,7,8.26,13.5,1.48,0.02,2,1.36,19,1900012
"5059","G320",2013-04-02 12:43:00,2013,4,"L57620-11","09SOO1209",0.0085,53.1,11.3,23,0.184,0.0025,7.3,10,18,0.455,0.0197,4,3.75,19,190004
"5060","G320",2008-10-08 11:50:00,2008,10,"L46552-10","09SOO1209",0.01,55.7,11.5,41,0.0474,0.0029,7.48,11.3,23.5,0.174,0.0139,2.3,1.19,19,1900010
"5061","G320",2008-03-05 12:45:00,2008,3,"L45213-10","09SOO1209",0.01,62.4,12.7,14,0.284,0.0034,7.4,5.89,19.2,0.546,0.0165,2.5,1.1,19,190003
"5062","G320",2006-06-14 12:45:00,2006,6,"L39411-10","09SOO1209",0.01,68.1,9.5,280,0.232,0.0038,7.2,14.9,19.7,0.686,0.0312,5.9,3.39,19,190006
"5063","G320",2018-12-12 13:23:00,2018,12,"L71436-12","09SOO1209",0.0088,80.4,12.1,72,0.807,0.00374,7.29,6.6,16.2,1.23,0.024,2.7,2.01,19,1900012
"5064","G320",2023-07-26 11:38:00,2023,7,"L81972-11","09SOO1209",0.0036,55.7,9.4,NA,0.0508,0.00331,7.41,17.4,22.2,0.214,0.0207,4.8,2.16,19,190007
"5065","LSIN9",2010-01-24 15:20:00,2010,1,"L49828-2","09COV1756",NA,NA,NA,NA,NA,0.0035,NA,NA,41.6,NA,0.0063,0.8,NA,20,200001
"5066","LSIN9",2018-04-11 12:32:00,2018,4,"L69770-9","09COV1756",0.0036,103,10.8,4,0.446,0.0012,7.35,9.5,38.2,0.568,0.0084,1.5,0.83,20,200004
"5067","LSIN9",2014-05-20 09:25:00,2014,5,"L60070-2","09COV1756",NA,NA,NA,NA,NA,9e-04,NA,NA,40.8,NA,0.0064,0.99,NA,20,200005
"5068","LSIN9",2021-03-10 12:30:00,2021,3,"L76516-9","09COV1756",0.0028,113,11.6,NA,0.564,0.001,7.35,7.12,39,0.613,0.01,0.52,0.65,20,200003
