"","Sample.Code","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score","WRIA.Number","Basin","Subbasin","Stream.or.River","Project","Visit.Date","Year","Lab.Name","Site.Code","Latitude","Longitude"
"2325","09NEW2128_16",31,7,6,3,20,9,7,204,46,50,450,10.2222222222222,11.1111111111111,45.3333333333333,7.14285714285714,8.57142857142857,7.14285714285714,2.5,8.82352941176471,8.75,10,9.64912280701754,5.05555555555556,7.62273901808786,75.2580896495685,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2016-09-08",2016,"Rhithron Associates, Inc.","09NEW2128",47.234245,-121.93519
"2326","09NEW2128_17",34,9,6,4,22,8,8,193,4,74,450,0.888888888888889,16.4444444444444,42.8888888888889,8.57142857142857,10,7.14285714285714,3.75,10,7.5,10,10,7.72222222222222,9.79328165374677,84.4797895902547,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2017-07-26",2017,"Rhithron Associates, Inc.","09NEW2128",47.234245,-121.93519
"2327","09NEW2128_18",34,7,5,3,19,7,5,171,13,54,450,2.88888888888889,12,38,8.57142857142857,8.57142857142857,5.71428571428571,2.5,8.23529411764706,6.25,7.14285714285714,10,5.5,9.328165374677,71.8134594923241,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2018-09-27",2018,"Rhithron Associates, Inc.","09NEW2128",47.234245,-121.93519
"2328","09NEW2128_18_R",38,8,9,4,25,9,6,188,7,64,450,1.55555555555556,14.2222222222222,41.7777777777778,10,10,10,3.75,10,8.75,8.57142857142857,10,6.61111111111111,9.63824289405685,87.3207825765965,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2018-09-27",2018,"Rhithron Associates, Inc.","09NEW2128",47.234245,-121.93519
"2329","09NEW2128_19",26,8,4,6,15,5,5,238,0,35,450,0,7.77777777777778,52.8888888888889,4.76190476190476,10,4.28571428571429,6.25,5.88235294117647,3.75,7.14285714285714,7.66081871345029,3.38888888888889,10,63.1225367339918,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2019-09-10",2019,"Rhithron Associates, Inc.","09NEW2128",47.234245,-121.93519
"2330","09NEW2128_20",26,7,4,5,18,7,5,252,7,23,450,1.55555555555556,5.11111111111111,56,4.76190476190476,8.57142857142857,4.28571428571429,5,7.64705882352941,6.25,7.14285714285714,6.84210526315789,2.05555555555556,9.63824289405685,62.1948672982045,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2020-09-30",2020,"Rhithron Associates, Inc.","09NEW2128",47.234245,-121.93519
"2331","09NEW2128_2002",31,9,6,4,16,5,8,289,7,36,450,1.55555555555556,8,64.2222222222222,7.14285714285714,10,7.14285714285714,3.75,6.47058823529412,3.75,10,4.67836257309941,3.5,9.63824289405685,66.0729079881647,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2002-08-16",2002,"Rhithron Associates, Inc.","09NEW2128",47.234245,-121.93519
"2332","09NEW2128_2003",29,8,6,2,15,6,4,233,3,64,450,0.666666666666667,14.2222222222222,51.7777777777778,6.19047619047619,10,7.14285714285714,1.25,5.88235294117647,5,5.71428571428571,7.95321637426901,6.61111111111111,9.84496124031008,65.5892607144857,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2003-08-15",2003,"Rhithron Associates, Inc.","09NEW2128",47.234245,-121.93519
"2333","09NEW2128_2007",38,7,10,4,22,10,7,204,9,126,450,2,28,45.3333333333333,10,8.57142857142857,10,3.75,10,10,10,9.64912280701754,10,9.53488372093023,91.5054350993763,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2007-08-22",2007,"ABR, Inc.","09NEW2128",47.234245,-121.93519
"2334","09NEW2128_21",40,10,7,8,23,8,8,211,2,74,450,0.444444444444444,16.4444444444444,46.8888888888889,10,10,8.57142857142857,8.75,10,7.5,10,9.23976608187134,7.72222222222222,9.89664082687339,91.6800577023955,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2021-07-28",2021,"Rhithron Associates, Inc.","09NEW2128",47.234245,-121.93519
"2335","09NEW2128QC_2007",27,7,5,3,15,4,5,232,4,59,450,0.888888888888889,13.1111111111111,51.5555555555556,5.23809523809524,8.57142857142857,5.71428571428571,2.5,5.88235294117647,2.5,7.14285714285714,8.01169590643275,6.05555555555556,9.79328165374677,61.4095527235782,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek - N Fork","Ambient Monitoring","2007-08-22",2007,"ABR, Inc.","09NEW2128",47.234245,-121.93519
"2336","09NEW2151/05",33,6,9,3,15,10,5,277,5,87,450,1.11111111111111,19.3333333333333,61.5555555555556,8.09523809523809,7.14285714285714,10,2.5,5.88235294117647,10,7.14285714285714,5.38011695906433,9.16666666666667,9.74160206718346,75.0516910150433,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2005-08-04",2005,"ABR, Inc.","09NEW2151",47.224415,-121.931257
"2337","09NEW2151/06",37,9,6,4,17,11,7,187,7,112,413,1.69491525423729,27.1186440677966,45.2784503631961,10,10,7.14285714285714,3.75,7.05882352941176,10,10,9.66356569389576,10,9.60583366180528,87.2210800279699,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2006-08-21",2006,"ABR, Inc.","09NEW2151",47.224415,-121.931257
"2338","09NEW2151/08",33,9,9,4,19,10,8,293,7,69,450,1.55555555555556,15.3333333333333,65.1111111111111,8.09523809523809,10,10,3.75,8.23529411764706,10,10,4.44444444444444,7.16666666666667,9.63824289405685,81.3298862180531,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2008-09-09",2008,"ABR, Inc.","09NEW2151",47.224415,-121.931257
"2339","09NEW2151/09",33,8,9,4,18,7,8,221,1,51,450,0.222222222222222,11.3333333333333,49.1111111111111,8.09523809523809,10,10,3.75,7.64705882352941,6.25,10,8.65497076023392,5.16666666666667,9.94832041343669,79.5122547591048,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2009-09-16",2009,"ABR, Inc.","09NEW2151",47.224415,-121.931257
"2340","09NEW2151/10",29,8,7,2,14,7,7,283,12,57,450,2.66666666666667,12.6666666666667,62.8888888888889,6.19047619047619,10,8.57142857142857,1.25,5.29411764705882,6.25,10,5.02923976608187,5.83333333333333,9.37984496124031,67.7984404696191,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2010-08-23",2010,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2341","09NEW2151_11",28,7,4,4,12,5,6,264,0,71,450,0,15.7777777777778,58.6666666666667,5.71428571428571,8.57142857142857,4.28571428571429,3.75,4.11764705882353,3.75,8.57142857142857,6.14035087719298,7.38888888888889,10,62.2897439677625,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2011-09-07",2011,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2342","09NEW2151_12",37,8,10,4,17,10,8,246,4,57,450,0.888888888888889,12.6666666666667,54.6666666666667,10,10,10,3.75,7.05882352941176,10,10,7.19298245614035,5.83333333333333,9.79328165374677,83.6284209726322,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2012-08-28",2012,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2343","09NEW2151_13",41,8,9,5,21,14,10,170,13,93,450,2.88888888888889,20.6666666666667,37.7777777777778,10,10,10,5,9.41176470588235,10,10,10,9.83333333333333,9.328165374677,93.5732634138927,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2013-09-04",2013,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2344","09NEW2151_14",34,8,6,4,21,8,6,278,16,51,450,3.55555555555556,11.3333333333333,61.7777777777778,8.57142857142857,10,7.14285714285714,3.75,9.41176470588235,7.5,8.57142857142857,5.32163742690059,5.16666666666667,9.17312661498708,74.608909700151,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2014-09-18",2014,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2345","09NEW2151_16",45,10,9,6,24,11,10,238,15,50,450,3.33333333333333,11.1111111111111,52.8888888888889,10,10,10,6.25,10,10,10,7.66081871345029,5.05555555555556,9.22480620155039,88.1911804705562,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2016-08-25",2016,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2346","09NEW2151_18",43,8,8,6,27,11,9,233,2,63,450,0.444444444444444,14,51.7777777777778,10,10,10,6.25,10,10,10,7.95321637426901,6.5,9.89664082687339,90.5998572011424,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2018-08-23",2018,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2347","09NEW2151_2002",36,6,9,3,16,12,7,283,8,77,450,1.77777777777778,17.1111111111111,62.8888888888889,9.52380952380952,7.14285714285714,10,2.5,6.47058823529412,10,10,5.02923976608187,8.05555555555556,9.58656330749354,78.3086135310918,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2002-08-07",2002,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2348","09NEW2151_2002R2",34,7,7,4,15,11,6,258,10,117,450,2.22222222222222,26,57.3333333333333,8.57142857142857,8.57142857142857,8.57142857142857,3.75,5.88235294117647,10,8.57142857142857,6.49122807017544,10,9.48320413436693,79.8924994314331,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2002-08-07",2002,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2349","09NEW2151_2003R1",40,9,9,5,19,10,11,167,7,145,450,1.55555555555556,32.2222222222222,37.1111111111111,10,10,10,5,8.23529411764706,10,10,10,10,9.63824289405685,92.8735370117039,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2003-09-25",2003,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2350","09NEW2151_2003R2",36,8,6,4,17,9,8,249,3,119,450,0.666666666666667,26.4444444444444,55.3333333333333,9.52380952380952,10,7.14285714285714,3.75,7.05882352941176,8.75,10,7.01754385964912,10,9.84496124031008,83.0879952960376,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2003-09-25",2003,"Rhithron Associates, Inc.","09NEW2151",47.224415,-121.931257
"2351","09NEW2151_2007",32,7,8,4,17,9,6,287,9,94,450,2,20.8888888888889,63.7777777777778,7.61904761904762,8.57142857142857,10,3.75,7.05882352941176,8.75,8.57142857142857,4.7953216374269,9.94444444444444,9.53488372093023,78.5953780941181,9,"Duwamish - Green River Basin","Newaukum Creek Subbasin","Newaukum Creek","Ambient Monitoring","2007-08-23",2007,"ABR, Inc.","09NEW2151",47.224415,-121.931257
"2352","09S001022_2003",34,5,7,5,21,10,3,246,14,90,450,3.11111111111111,20,54.6666666666667,8.57142857142857,5.71428571428571,8.57142857142857,5,9.41176470588235,10,4.28571428571429,7.19298245614035,9.5,9.27648578811369,77.5240900929935,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2003-08-12",2003,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2353","09SOO0943/05",23,4,7,4,13,6,5,318,95,12,450,21.1111111111111,2.66666666666667,70.6666666666667,3.33333333333333,4.28571428571429,8.57142857142857,3.75,4.70588235294118,5,7.14285714285714,2.98245614035087,0.833333333333334,5.09043927648579,45.6954444364445,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2005-09-07",2005,"ABR, Inc.","09SOO0943",47.30855,-122.16904
"2354","09SOO0943/06",18,3,4,5,12,2,2,335,88,10,450,19.5555555555556,2.22222222222222,74.4444444444444,0.952380952380952,2.85714285714286,4.28571428571429,5,4.11764705882353,0,2.85714285714286,1.98830409356725,0.611111111111111,5.45219638242894,28.1216395983118,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2006-08-31",2006,"ABR, Inc.","09SOO0943",47.30855,-122.16904
"2355","09SOO0943/08",25,5,4,2,14,5,2,273,12,30,450,2.66666666666667,6.66666666666667,60.6666666666667,4.28571428571429,5.71428571428571,4.28571428571429,1.25,5.29411764705882,3.75,2.85714285714286,5.6140350877193,2.83333333333333,9.37984496124031,45.2641881722089,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2008-08-18",2008,"ABR, Inc.","09SOO0943",47.30855,-122.16904
"2356","09SOO0943/09",23,5,6,4,15,7,4,304,82,42,450,18.2222222222222,9.33333333333333,67.5555555555556,3.33333333333333,5.71428571428571,7.14285714285714,3.75,5.88235294117647,6.25,5.71428571428571,3.80116959064327,4.16666666666667,5.76227390180879,51.5172250050571,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2009-08-05",2009,"ABR, Inc.","09SOO0943",47.30855,-122.16904
"2357","09SOO0943/10",34,8,6,4,17,7,6,255,11,31,450,2.44444444444444,6.88888888888889,56.6666666666667,8.57142857142857,10,7.14285714285714,3.75,7.05882352941176,6.25,8.57142857142857,6.66666666666667,2.94444444444444,9.43152454780362,70.3871734740408,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2010-08-05",2010,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2358","09SOO0943_11",23,5,5,4,15,7,5,290,19,53,450,4.22222222222222,11.7777777777778,64.4444444444444,3.33333333333333,5.71428571428571,5.71428571428571,3.75,5.88235294117647,6.25,7.14285714285714,4.61988304093567,5.38888888888889,9.01808785529716,56.8139746310601,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2011-08-10",2011,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2359","09SOO0943_12",22,4,6,3,13,7,5,356,12,22,450,2.66666666666667,4.88888888888889,79.1111111111111,2.85714285714286,4.28571428571429,7.14285714285714,2.5,4.70588235294118,6.25,7.14285714285714,0.760233918128653,1.94444444444444,9.37984496124031,46.968977105326,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2012-08-21",2012,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2360","09SOO0943_13",37,7,8,6,22,9,8,187,16,95,450,3.55555555555556,21.1111111111111,41.5555555555556,10,8.57142857142857,10,6.25,10,8.75,10,10,10,9.17312661498708,92.7445551864157,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2013-08-14",2013,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2361","09SOO0943_14",27,3,7,4,12,7,3,279,54,31,450,12,6.88888888888889,62,5.23809523809524,2.85714285714286,8.57142857142857,3.75,4.11764705882353,6.25,4.28571428571429,5.26315789473684,2.94444444444444,7.2093023255814,50.4869326759672,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2014-09-09",2014,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2362","09SOO0943_15",31,6,5,3,19,7,4,227,10,43,450,2.22222222222222,9.55555555555556,50.4444444444444,7.14285714285714,7.14285714285714,5.71428571428571,2.5,8.23529411764706,6.25,5.71428571428571,8.30409356725146,4.27777777777778,9.48320413436693,64.7646553113289,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2015-08-10",2015,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2363","09SOO0943_16",34,3,9,6,18,10,5,268,9,57,450,2,12.6666666666667,59.5555555555556,8.57142857142857,2.85714285714286,10,6.25,7.64705882352941,10,7.14285714285714,5.90643274853801,5.83333333333333,9.53488372093023,73.7431371977596,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2016-08-18",2016,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2364","09SOO0943_16_R",28,4,7,4,20,6,5,247,3,47,450,0.666666666666667,10.4444444444444,54.8888888888889,5.71428571428571,4.28571428571429,8.57142857142857,3.75,8.82352941176471,5,7.14285714285714,7.13450292397661,4.72222222222222,9.84496124031008,64.9895015125593,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2016-08-18",2016,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2365","09SOO0943_17",37,6,10,3,22,12,4,177,0,107,450,0,23.7777777777778,39.3333333333333,10,7.14285714285714,10,2.5,10,10,5.71428571428571,10,10,10,85.3571428571429,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2017-08-08",2017,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2366","09SOO0943_18",34,8,8,4,22,6,5,241,9,64,450,2,14.2222222222222,53.5555555555556,8.57142857142857,10,10,3.75,10,5,7.14285714285714,7.48538011695906,6.61111111111111,9.53488372093023,78.0956606632861,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2018-09-25",2018,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2367","09SOO0943_2003",30,10,6,2,17,6,3,242,11,39,450,2.44444444444444,8.66666666666667,53.7777777777778,6.66666666666667,10,7.14285714285714,1.25,7.05882352941176,5,4.28571428571429,7.42690058479532,3.83333333333333,9.43152454780362,62.0958200905821,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2003-08-12",2003,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2368","09SOO0943_2007",30,6,7,7,21,6,4,233,54,33,450,12,7.33333333333333,51.7777777777778,6.66666666666667,7.14285714285714,8.57142857142857,7.5,9.41176470588235,5,5.71428571428571,7.95321637426901,3.16666666666667,7.2093023255814,68.3361881676375,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2007-08-15",2007,"ABR, Inc.","09SOO0943",47.30855,-122.16904
"2369","09SOO0943_21",31,7,6,5,18,7,4,192,2,42,450,0.444444444444444,9.33333333333333,42.6666666666667,7.14285714285714,8.57142857142857,7.14285714285714,5,7.64705882352941,6.25,5.71428571428571,10,4.16666666666667,9.89664082687339,71.531794888498,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2021-08-12",2021,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"2370","09SOO1022/06",26,6,6,3,13,7,5,213,8,129,450,1.77777777777778,28.6666666666667,47.3333333333333,4.76190476190476,7.14285714285714,7.14285714285714,2.5,4.70588235294118,6.25,7.14285714285714,9.12280701754386,10,9.58656330749354,68.3557288684548,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2006-08-24",2006,"ABR, Inc.","09SOO1022",47.331725,-122.155276
"2371","09SOO1022/08",30,4,8,5,14,8,7,204,1,130,450,0.222222222222222,28.8888888888889,45.3333333333333,6.66666666666667,4.28571428571429,10,5,5.29411764705882,7.5,10,9.64912280701754,10,9.94832041343669,78.343941819894,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2008-09-10",2008,"ABR, Inc.","09SOO1022",47.331725,-122.155276
"2372","09SOO1022/09",30,5,6,4,15,10,4,232,3,122,450,0.666666666666667,27.1111111111111,51.5555555555556,6.66666666666667,5.71428571428571,7.14285714285714,3.75,5.88235294117647,10,5.71428571428571,8.01169590643275,10,9.84496124031008,72.7271053260145,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2009-08-24",2009,"ABR, Inc.","09SOO1022",47.331725,-122.155276
"2373","09SOO1022/10",28,3,5,4,15,7,3,187,2,131,374,0.53475935828877,35.0267379679144,50,5.71428571428571,2.85714285714286,5.71428571428571,3.75,5.88235294117647,6.25,4.28571428571429,8.42105263157895,10,9.8756373585375,62.7504715027215,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2010-09-20",2010,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2374","09SOO1022_11",26,4,8,3,13,7,3,299,23,82,450,5.11111111111111,18.2222222222222,66.4444444444444,4.76190476190476,4.28571428571429,10,2.5,4.70588235294118,6.25,4.28571428571429,4.09356725146199,8.61111111111111,8.81136950904393,58.3052635578915,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2011-08-03",2011,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2375","09SOO1022_12",30,5,6,6,14,7,4,195,12,104,450,2.66666666666667,23.1111111111111,43.3333333333333,6.66666666666667,5.71428571428571,7.14285714285714,6.25,5.29411764705882,6.25,5.71428571428571,10,10,9.37984496124031,72.4120578463944,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2012-08-27",2012,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2376","09SOO1022_13",28,5,7,3,15,8,3,195,8,175,450,1.77777777777778,38.8888888888889,43.3333333333333,5.71428571428571,5.71428571428571,8.57142857142857,2.5,5.88235294117647,7.5,4.28571428571429,10,10,9.58656330749354,69.7546305343843,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2013-08-14",2013,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2377","09SOO1022_14",22,3,6,3,10,6,2,225,31,68,450,6.88888888888889,15.1111111111111,50,2.85714285714286,2.85714285714286,7.14285714285714,2.5,2.94117647058824,5,2.85714285714286,8.42105263157895,7.05555555555556,8.39793281653747,50.0300031885459,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2014-08-25",2014,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2378","09SOO1022_14_R",22,4,6,4,10,6,2,238,53,97,450,11.7777777777778,21.5555555555556,52.8888888888889,2.85714285714286,4.28571428571429,7.14285714285714,3.75,2.94117647058824,5,2.85714285714286,7.66081871345029,10,7.2609819121447,53.7558342390404,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2014-08-25",2014,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2379","09SOO1022_15",24,4,7,4,13,6,3,236,10,118,450,2.22222222222222,26.2222222222222,52.4444444444444,3.80952380952381,4.28571428571429,8.57142857142857,3.75,4.70588235294118,5,4.28571428571429,7.77777777777778,10,9.48320413436693,61.6692452174668,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2015-08-18",2015,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2380","09SOO1022_16",27,5,6,5,14,3,5,260,24,118,450,5.33333333333333,26.2222222222222,57.7777777777778,5.23809523809524,5.71428571428571,7.14285714285714,5,5.29411764705882,1.25,7.14285714285714,6.37426900584795,10,8.75968992248062,61.9161718134826,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2016-08-30",2016,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2381","09SOO1022_16_R",26,2,5,5,15,7,0,303,78,165,450,17.3333333333333,36.6666666666667,67.3333333333333,4.76190476190476,1.42857142857143,5.71428571428571,5,5.88235294117647,6.25,0,3.85964912280702,10,5.96899224806201,48.8657562168074,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2016-08-30",2016,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2382","09SOO1022_17",25,3,6,3,12,5,2,228,113,126,450,25.1111111111111,28,50.6666666666667,4.28571428571429,2.85714285714286,7.14285714285714,2.5,4.11764705882353,3.75,2.85714285714286,8.24561403508772,10,4.16020671834625,49.9163249551146,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2017-08-02",2017,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2383","09SOO1022_18",22,5,3,4,10,3,3,297,3,43,450,0.666666666666667,9.55555555555556,66,2.85714285714286,5.71428571428571,2.85714285714286,3.75,2.94117647058824,1.25,4.28571428571429,4.21052631578947,4.27777777777778,9.84496124031008,41.9887275187513,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2018-09-24",2018,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2384","09SOO1022_18_Rep",26,5,5,5,9,5,3,254,0,43,450,0,9.55555555555556,56.4444444444444,4.76190476190476,5.71428571428571,5.71428571428571,5,2.35294117647059,3.75,4.28571428571429,6.72514619883041,4.27777777777778,10,52.5820556292692,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2018-09-24",2018,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2385","09SOO1022_19",30,8,3,4,16,4,4,170,11,119,450,2.44444444444444,26.4444444444444,37.7777777777778,6.66666666666667,10,2.85714285714286,3.75,6.47058823529412,2.5,5.71428571428571,10,10,9.43152454780362,67.390208021193,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2019-09-19",2019,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2386","09SOO1022_20",31,8,6,6,17,4,5,233,18,104,450,4,23.1111111111111,51.7777777777778,7.14285714285714,10,7.14285714285714,6.25,7.05882352941176,2.5,7.14285714285714,7.95321637426901,10,9.06976744186047,74.2603787741127,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2020-10-01",2020,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
"2387","09SOO1022_2002",23,4,6,3,12,3,2,221,92,130,450,20.4444444444444,28.8888888888889,49.1111111111111,3.33333333333333,4.28571428571429,7.14285714285714,2.5,4.11764705882353,1.25,2.85714285714286,8.65497076023392,10,5.24547803617571,49.3871434742808,9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soosette Creek","Ambient Monitoring","2002-08-01",2002,"Rhithron Associates, Inc.","09SOO1022",47.331725,-122.155276
