"SUBKINGDOM"	"INFRAKINGDOM"	"SUPERPHYLUM"	"PHYLUM"	"SUBPHYLUM"	"INFRAPHYLUM"	"SUPERCLASS"	"CLASS"	"SUBCLASS"	"INFRACLASS"	"SUPERORDER"	"ORDER"	"SUBORDER"	"INFRAORDER"	"SUPERFAMILY"	"FAMILY"	"SUBFAMILY"	"TRIBE"	"SUBTRIBE"	"GENUS"	"SPECIES"	"TAXON"	"taxaname.orig"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPSYCHOIDEA"	"HYDROPSYCHIDAE"	"ARCTOPSYCHINAE"	NA	NA	"PARAPSYCHE"	NA	"PARAPSYCHE"	"Parapsyche"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPSYCHOIDEA"	"HYDROPSYCHIDAE"	"ARCTOPSYCHINAE"	NA	NA	NA	NA	"ARCTOPSYCHINAE"	"Arctopsychinae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPSYCHOIDEA"	"HYDROPSYCHIDAE"	"HYDROPSYCHINAE"	NA	NA	"CHEUMATOPSYCHE"	NA	"CHEUMATOPSYCHE"	"Cheumatopsyche"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPSYCHOIDEA"	"HYDROPSYCHIDAE"	"HYDROPSYCHINAE"	NA	NA	"HYDROPSYCHE"	NA	"HYDROPSYCHE"	"Hydropsyche"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPSYCHOIDEA"	"HYDROPSYCHIDAE"	NA	NA	NA	NA	NA	"HYDROPSYCHIDAE"	"Hydropsychidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPSYCHOIDEA"	"POLYCENTROPODIDAE"	"POLYCENTROPODINAE"	NA	NA	"POLYCENTROPUS"	NA	"POLYCENTROPUS"	"Polycentropus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPSYCHOIDEA"	"POLYCENTROPODIDAE"	NA	NA	NA	NA	NA	"POLYCENTROPODIDAE"	"Polycentropodidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPTILOIDEA"	"HYDROPTILIDAE"	"HYDROPTILINAE"	"HYDROPTILINI"	NA	"AGRAYLEA"	NA	"AGRAYLEA"	"Agraylea"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPTILOIDEA"	"HYDROPTILIDAE"	"HYDROPTILINAE"	"HYDROPTILINI"	NA	"HYDROPTILA"	NA	"HYDROPTILA"	"Hydroptila"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPTILOIDEA"	"HYDROPTILIDAE"	"HYDROPTILINAE"	"OCHROTRICHIINI"	NA	"OCHROTRICHIA"	NA	"OCHROTRICHIA"	"Ochrotrichia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPTILOIDEA"	"HYDROPTILIDAE"	"PTILOCOLEPINAE"	NA	NA	"PALAEAGAPETUS"	"PALAEAGAPETUS.NEARCTICUS"	"PALAEAGAPETUS.NEARCTICUS"	"Palaeagapetus nearcticus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"HYDROPTILOIDEA"	"HYDROPTILIDAE"	NA	NA	NA	NA	NA	"HYDROPTILIDAE"	"Hydroptilidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LEPTOCEROIDEA"	"CALAMOCERATIDAE"	"CALAMOCERATINAE"	NA	NA	"HETEROPLECTRON"	"HETEROPLECTRON.CALIFORNICUM"	"HETEROPLECTRON.CALIFORNICUM"	"Heteroplectron californicum"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LEPTOCEROIDEA"	"CALAMOCERATIDAE"	"CALAMOCERATINAE"	NA	NA	"HETEROPLECTRON"	NA	"HETEROPLECTRON"	"Heteroplectron"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LEPTOCEROIDEA"	"LEPTOCERIDAE"	"LEPTOCERINAE"	"MYSTACIDINI"	NA	"MYSTACIDES"	NA	"MYSTACIDES"	"Mystacides"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LEPTOCEROIDEA"	"LEPTOCERIDAE"	NA	NA	NA	NA	NA	"LEPTOCERIDAE"	"Leptoceridae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"APATANIIDAE"	"APATANIINAE"	"APATANIINI"	NA	"APATANIA"	NA	"APATANIA"	"Apatania"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"APATANIIDAE"	NA	NA	NA	"PEDOMOECUS"	"PEDOMOECUS.SIERRA"	"PEDOMOECUS.SIERRA"	"Pedomoecus sierra"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"AMIOCENTRUS"	"AMIOCENTRUS.ASPILUS"	"AMIOCENTRUS.ASPILUS"	"Amiocentrus aspilus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"AMIOCENTRUS"	NA	"AMIOCENTRUS"	"Amiocentrus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	"BRACHYCENTRUS.AMERICANUS"	"BRACHYCENTRUS.AMERICANUS"	"Brachycentrus americanus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	"BRACHYCENTRUS.OCCIDENTALIS"	"BRACHYCENTRUS.OCCIDENTALIS"	"Brachycentrus occidentalis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	NA	"BRACHYCENTRUS"	"Brachycentrus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"MICRASEMA"	NA	"MICRASEMA"	"Micrasema"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	NA	NA	"BRACHYCENTRIDAE"	"Brachycentridae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"GOERIDAE"	"GOERINAE"	NA	NA	"GOERACEA"	"GOERACEA.GENOTA"	"GOERACEA.GENOTA"	"Goeracea genota"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"GOERIDAE"	"GOERINAE"	NA	NA	"GOERACEA"	NA	"GOERACEA"	"Goeracea"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"GOERIDAE"	NA	NA	NA	NA	NA	"GOERIDAE"	"Goeridae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LEPIDOSTOMATIDAE"	"LEPIDOSTOMATINAE"	NA	NA	"LEPIDOSTOMA"	"LEPIDOSTOMA.CASCADENSE"	"LEPIDOSTOMA.CASCADENSE"	"Lepidostoma cascadense"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LEPIDOSTOMATIDAE"	"LEPIDOSTOMATINAE"	NA	NA	"LEPIDOSTOMA"	NA	"LEPIDOSTOMA"	"Lepidostoma"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"DICOSMOECINAE"	NA	NA	"CRYPTOCHIA"	NA	"CRYPTOCHIA"	"Cryptochia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"DICOSMOECINAE"	NA	NA	"DICOSMOECUS"	"DICOSMOECUS.ATRIPES"	"DICOSMOECUS.ATRIPES"	"Dicosmoecus atripes"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"DICOSMOECINAE"	NA	NA	"DICOSMOECUS"	"DICOSMOECUS.GILVIPES"	"DICOSMOECUS.GILVIPES"	"Dicosmoecus gilvipes"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"DICOSMOECINAE"	NA	NA	"DICOSMOECUS"	NA	"DICOSMOECUS"	"Dicosmoecus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"DICOSMOECINAE"	NA	NA	"ECCLISOCOSMOECUS"	"ECCLISOCOSMOECUS.SCYLLA"	"ECCLISOCOSMOECUS.SCYLLA"	"Ecclisocosmoecus scylla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"DICOSMOECINAE"	NA	NA	"ECCLISOCOSMOECUS"	NA	"ECCLISOCOSMOECUS"	"Ecclisocosmoecus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"DICOSMOECINAE"	NA	NA	"ECCLISOMYIA"	NA	"ECCLISOMYIA"	"Ecclisomyia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"DICOSMOECINAE"	NA	NA	"ONOCOSMOECUS"	"ONOCOSMOECUS.UNICOLOR"	"ONOCOSMOECUS.UNICOLOR"	"Onocosmoecus unicolor"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"DICOSMOECINAE"	NA	NA	"ONOCOSMOECUS"	NA	"ONOCOSMOECUS"	"Onocosmoecus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"CHILOSTIGMINI"	NA	"PSYCHOGLYPHA"	NA	"PSYCHOGLYPHA"	"Psychoglypha"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"STENOPHYLACINI"	NA	"HYDATOPHYLAX"	"HYDATOPHYLAX.HESPERUS"	"HYDATOPHYLAX.HESPERUS"	"Hydatophylax hesperus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"STENOPHYLACINI"	NA	"HYDATOPHYLAX"	NA	"HYDATOPHYLAX"	"Hydatophylax"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	NA	NA	NA	NA	NA	"LIMNEPHILIDAE"	"Limnephilidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	NA	NA	NA	NA	NA	"LIMNEPHILIDAE"	"Limnephilidae sp. AJF#01"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	NA	NA	NA	NA	NA	"LIMNEPHILIDAE"	"Limnephilidae sp. AJF#02"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	NA	NA	NA	NA	NA	"LIMNEPHILIDAE"	"Limnephilidae sp. AJF#03"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"THREMMATINAE"	NA	NA	"NEOPHYLAX"	"NEOPHYLAX.OCCIDENTIS"	"NEOPHYLAX.OCCIDENTIS"	"Neophylax occidentis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"THREMMATINAE"	NA	NA	"NEOPHYLAX"	"NEOPHYLAX.RICKERI"	"NEOPHYLAX.RICKERI"	"Neophylax rickeri"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"THREMMATINAE"	NA	NA	"NEOPHYLAX"	"NEOPHYLAX.SPLENDENS"	"NEOPHYLAX.SPLENDENS"	"Neophylax splendens"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"THREMMATINAE"	NA	NA	"NEOPHYLAX"	NA	"NEOPHYLAX"	"Neophylax"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"THREMMATINAE"	NA	NA	"OLIGOPHLEBODES"	NA	"OLIGOPHLEBODES"	"Oligophlebodes"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"UENOINAE"	NA	NA	"FARULA"	NA	"FARULA"	"Farula"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"UENOINAE"	NA	NA	"NEOTHREMMA"	NA	"NEOTHREMMA"	"Neothremma"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	NA	NA	NA	NA	NA	"UENOIDAE"	"Uenoidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	"PHILOPOTAMINAE"	NA	NA	"DOLOPHILODES"	NA	"DOLOPHILODES"	"Dolophilodes"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	"PHILOPOTAMINAE"	NA	NA	"WORMALDIA"	NA	"WORMALDIA"	"Wormaldia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	NA	NA	NA	NA	NA	"PHILOPOTAMIDAE"	"Philopotamidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"HIMALOPSYCHE"	NA	"HIMALOPSYCHE"	"Himalopsyche"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.ANGELITA"	"RHYACOPHILA.ANGELITA"	"Rhyacophila Angelita Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.ARNAUDI"	"RHYACOPHILA.ARNAUDI"	"Rhyacophila arnaudi"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.ATRATA/COMPLEX"	"RHYACOPHILA.ATRATA/COMPLEX"	"Rhyacophila atrata complex"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.BETTENI"	"RHYACOPHILA.BETTENI"	"Rhyacophila betteni"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.BETTENI"	"RHYACOPHILA.BETTENI"	"Rhyacophila Betteni Group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.BLARINA"	"RHYACOPHILA.BLARINA"	"Rhyacophila blarina"
